measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Deaths,Global,Both,All Ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,2003,12.929827352227871,15.762656933471261,10.231315701332647
Deaths,Global,Both,All Ages,Otitis media,Ambient particulate matter pollution,Rate,2004,0.0001050721229055953,0.00037340454546105835,9.742870448937448e-06
Deaths,Global,Both,All Ages,Other neonatal disorders,Ambient particulate matter pollution,Rate,2003,0.38711658223922885,0.5836872088592606,0.24462931640060687
Deaths,Global,Both,All Ages,Meningitis,Ambient particulate matter pollution,Rate,2004,0.016339153278876806,0.026661622654138913,0.009562666781464288
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Ambient particulate matter pollution,Rate,2003,0.16857652640271056,0.26701365206354877,0.10181708173959006
Deaths,Global,Both,All Ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,2006,13.336624775319992,16.13950562950292,10.57981684910529
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,2005,2.9446726353055164,3.8301122909353458,2.114806147734226
Deaths,Global,Both,All Ages,Diabetes mellitus type 2,Ambient particulate matter pollution,Rate,2004,1.5915074048080464,2.1433563650893945,1.1021967782523598
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,2008,3.2059837739602832,4.044182720480959,2.3165437440156538
Deaths,Global,Both,All Ages,Otitis media,Ambient particulate matter pollution,Rate,2005,9.7303314825095e-05,0.00033871140409494994,8.63362863749752e-06
Deaths,Global,Both,All Ages,Meningitis,Ambient particulate matter pollution,Rate,2005,0.01633851127754334,0.026490664327187736,0.009520460267952214
Deaths,Global,Both,All Ages,Diabetes mellitus type 2,Ambient particulate matter pollution,Rate,2003,1.566176233802495,2.1256783793275305,1.0780202809591195
Deaths,Global,Both,All Ages,Lower respiratory infections,Ambient particulate matter pollution,Rate,2003,4.297566933051538,6.390475992575644,2.8047738472946553
Deaths,Global,Both,All Ages,Upper respiratory infections,Ambient particulate matter pollution,Rate,2006,0.00018569621785315707,0.00031725928493528486,9.553088871478724e-05
Deaths,Global,Both,All Ages,Upper respiratory infections,Ambient particulate matter pollution,Rate,2004,0.00021473364235890713,0.0003769118651767189,0.000101265579123799
Deaths,Global,Both,All Ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,2005,13.214947650565549,16.049638489529023,10.409472965701536
Deaths,Global,Both,All Ages,Otitis media,Ambient particulate matter pollution,Rate,2003,0.0001134311164426616,0.0003958428103783746,1.0708785937145056e-05
Deaths,Global,Both,All Ages,Meningitis,Ambient particulate matter pollution,Rate,2003,0.0163801912637903,0.02671792392409811,0.009483483146033398
Deaths,Global,Both,All Ages,Diabetes mellitus type 2,Ambient particulate matter pollution,Rate,2005,1.6425062973840145,2.2255970006823476,1.1334220590448496
Deaths,Global,Both,All Ages,Neonatal encephalopathy due to birth asphyxia and trauma,Ambient particulate matter pollution,Rate,2005,0.5324124949973534,0.7938545460757404,0.3236624621612081
Deaths,Global,Both,All Ages,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2006,7.69953089155497,9.667617661412717,5.833802124180042
Deaths,Global,Both,All Ages,Ischemic stroke,Ambient particulate matter pollution,Rate,2004,5.178446715068884,6.28259669096452,4.033105378262423
Deaths,Global,Both,All Ages,Subarachnoid hemorrhage,Ambient particulate matter pollution,Rate,2004,0.7869742390333714,1.03585277298921,0.5621865736922372
Deaths,Global,Both,All Ages,Diarrheal diseases,Ambient particulate matter pollution,Rate,2008,0.07489022654599775,0.11881640331183292,0.04544155712686537
Deaths,Global,Both,All Ages,Intracerebral hemorrhage,Ambient particulate matter pollution,Rate,2007,6.621869367171849,8.192897701553706,4.968978137598398
Deaths,Global,Both,All Ages,Hemolytic disease and other neonatal jaundice,Ambient particulate matter pollution,Rate,2003,0.07438779843892593,0.11973627143378159,0.042408759144511414
Deaths,Global,Both,All Ages,Encephalitis,Ambient particulate matter pollution,Rate,2005,0.0018850207373622481,0.002704358137216407,0.0012006137212943687
Deaths,Global,Both,All Ages,Neonatal encephalopathy due to birth asphyxia and trauma,Ambient particulate matter pollution,Rate,2003,0.5342223472923237,0.8132552677338208,0.3230842757977444
Deaths,Global,Both,All Ages,Neonatal preterm birth,Ambient particulate matter pollution,Rate,2003,0.7517913242267078,1.074439813413369,0.4934335265977521
Deaths,Global,Both,All Ages,Neonatal preterm birth,Ambient particulate matter pollution,Rate,2006,0.7340793018450675,1.0304587440376645,0.4936167966271238
Deaths,Global,Both,All Ages,Intracerebral hemorrhage,Ambient particulate matter pollution,Rate,2005,6.595222190329019,8.33595924518561,4.777216174207597
Deaths,Global,Both,All Ages,Intracerebral hemorrhage,Ambient particulate matter pollution,Rate,2004,6.527081794442505,8.17820154385847,4.715537389749206
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Ambient particulate matter pollution,Rate,2005,0.1709101184690459,0.2667742530073194,0.10613945976443162
Deaths,Global,Both,All Ages,Hemolytic disease and other neonatal jaundice,Ambient particulate matter pollution,Rate,2005,0.07244780588076039,0.11279969309091806,0.042380197236588535
Deaths,Global,Both,All Ages,Meningitis,Ambient particulate matter pollution,Rate,2006,0.01639868182168075,0.026194565763351003,0.009717890625907496
Deaths,Global,Both,All Ages,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2004,7.7559400292608665,9.996198403378589,5.704053192713011
Deaths,Global,Both,All Ages,Diarrheal diseases,Ambient particulate matter pollution,Rate,2005,0.0807172122134167,0.13615423668317672,0.045884702964831915
Deaths,Global,Both,All Ages,Encephalitis,Ambient particulate matter pollution,Rate,2008,0.001842150035521634,0.00254533802207201,0.0012899803955349351
Deaths,Global,Both,All Ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,2004,12.951942543667949,15.771414538134549,10.279662132736252
Deaths,Global,Both,All Ages,Sudden infant death syndrome,Ambient particulate matter pollution,Rate,2004,0.0032652278508494012,0.007692697994650794,0.0015087513870249813
Deaths,Global,Both,All Ages,Hemolytic disease and other neonatal jaundice,Ambient particulate matter pollution,Rate,2008,0.07372524529530011,0.11083374131560848,0.04578428949667744
Deaths,Global,Both,All Ages,Intracerebral hemorrhage,Ambient particulate matter pollution,Rate,2006,6.547455392558173,8.073458344470039,4.898093259298997
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Ambient particulate matter pollution,Rate,2008,0.1698991319280526,0.25586183797954754,0.10900875994118556
Deaths,Global,Both,All Ages,Sudden infant death syndrome,Ambient particulate matter pollution,Rate,2005,0.003218914566348649,0.007632977471420628,0.0014977693252239313
Deaths,Global,Both,All Ages,Neonatal encephalopathy due to birth asphyxia and trauma,Ambient particulate matter pollution,Rate,2006,0.5308760496243088,0.7896866421326516,0.3245685396498005
Deaths,Global,Both,All Ages,Lower respiratory infections,Ambient particulate matter pollution,Rate,2009,4.207567100474321,5.927656943090077,2.9371305640078793
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,2006,2.990228353714761,3.8390014210116643,2.160340229037086
Deaths,Global,Both,All Ages,Ischemic stroke,Ambient particulate matter pollution,Rate,2005,5.263764654580283,6.386029589489981,4.09740259586902
Deaths,Global,Both,All Ages,Other neonatal disorders,Ambient particulate matter pollution,Rate,2009,0.40845833190056546,0.5866064468136755,0.27695910723790346
Deaths,Global,Both,All Ages,Subarachnoid hemorrhage,Ambient particulate matter pollution,Rate,2005,0.7666594288893755,1.002847321862295,0.5544355332210579
Deaths,Global,Both,All Ages,Otitis media,Ambient particulate matter pollution,Rate,2007,9.05685025690749e-05,0.00034192510895744466,7.541319306790605e-06
Deaths,Global,Both,All Ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,2009,14.439144049247515,17.05952976496706,11.768808399986607
Deaths,Global,Both,All Ages,Meningitis,Ambient particulate matter pollution,Rate,2007,0.016452620489864893,0.025895426778839943,0.009927229503732945
Deaths,Global,Both,All Ages,Upper respiratory infections,Ambient particulate matter pollution,Rate,2009,0.00016114509334934062,0.0002651603629666625,8.950394578006639e-05
Deaths,Global,Both,All Ages,Diabetes mellitus type 2,Ambient particulate matter pollution,Rate,2007,1.717612227912106,2.291889762372676,1.2004783866405324
Deaths,Global,Both,All Ages,Neonatal preterm birth,Ambient particulate matter pollution,Rate,2007,0.7358898989873993,1.0195328607841412,0.5013709334390108
Deaths,Global,Both,All Ages,Neonatal encephalopathy due to birth asphyxia and trauma,Ambient particulate matter pollution,Rate,2007,0.5289378409493027,0.780544702624152,0.3333277095981674
Deaths,Global,Both,All Ages,Ischemic stroke,Ambient particulate matter pollution,Rate,2008,5.466475870229696,6.491520734575816,4.432824897947041
Deaths,Global,Both,All Ages,Subarachnoid hemorrhage,Ambient particulate matter pollution,Rate,2008,0.7673043265711841,0.9808823128556924,0.5733132531146122
Deaths,Global,Both,All Ages,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2009,7.98853044347161,9.910042051010198,6.317323616392606
Deaths,Global,Both,All Ages,Diabetes mellitus type 2,Ambient particulate matter pollution,Rate,2006,1.6746124837030123,2.250749926173283,1.156398086472705
Deaths,Global,Both,All Ages,Diarrheal diseases,Ambient particulate matter pollution,Rate,2009,0.07295929329729944,0.11276944904576294,0.04525275521314264
Deaths,Global,Both,All Ages,Otitis media,Ambient particulate matter pollution,Rate,2009,8.77883126949289e-05,0.0003319788071896118,6.905420844942706e-06
Deaths,Global,Both,All Ages,Sudden infant death syndrome,Ambient particulate matter pollution,Rate,2010,0.003145514948622373,0.006814148073026582,0.0015119948477506488
Deaths,Global,Both,All Ages,Encephalitis,Ambient particulate matter pollution,Rate,2009,0.0018370576588599347,0.0025260659107841244,0.0013072155938307116
Deaths,Global,Both,All Ages,Sudden infant death syndrome,Ambient particulate matter pollution,Rate,2006,0.003195114183528351,0.007376170153505215,0.0015003334690066946
Deaths,Global,Both,All Ages,Meningitis,Ambient particulate matter pollution,Rate,2009,0.016706494675805563,0.026049607177269764,0.010384464993838511
Deaths,Global,Both,All Ages,Diarrheal diseases,Ambient particulate matter pollution,Rate,2010,0.07092765440842155,0.10909938341161184,0.04419319752227883
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,2007,3.0858604067897546,3.9472805706759067,2.228626626364992
Deaths,Global,Both,All Ages,Encephalitis,Ambient particulate matter pollution,Rate,2010,0.0018176526444790265,0.002508462322362829,0.0012931258698402396
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Ambient particulate matter pollution,Rate,2010,0.1725769140045405,0.2560758464047335,0.11311486242172981
Deaths,Global,Both,All Ages,Intracerebral hemorrhage,Ambient particulate matter pollution,Rate,2009,6.910965639061674,8.372708388318305,5.333130936201188
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Ambient particulate matter pollution,Rate,2009,0.17165444272026012,0.25636928269425696,0.11145525116348483
Deaths,Global,Both,All Ages,Hemolytic disease and other neonatal jaundice,Ambient particulate matter pollution,Rate,2009,0.0738978903504914,0.10970405754020685,0.0468306670671796
Deaths,Global,Both,All Ages,Hemolytic disease and other neonatal jaundice,Ambient particulate matter pollution,Rate,2010,0.07426590676006582,0.1079848123427772,0.047680927899557156
Deaths,Global,Both,All Ages,Neonatal preterm birth,Ambient particulate matter pollution,Rate,2009,0.7462562652455372,1.016809193567655,0.5203035735944052
Deaths,Global,Both,All Ages,Neonatal encephalopathy due to birth asphyxia and trauma,Ambient particulate matter pollution,Rate,2009,0.533593016167125,0.7786879254806017,0.3438108259837916
Deaths,Global,Both,All Ages,Upper respiratory infections,Ambient particulate matter pollution,Rate,2008,0.00016794939307967292,0.0002824409767642384,9.19472049184491e-05
Deaths,Global,Both,All Ages,Diabetes mellitus type 2,Ambient particulate matter pollution,Rate,2009,1.8258086487130913,2.422303678263227,1.267977308597512
Deaths,Global,Both,All Ages,Lower respiratory infections,Ambient particulate matter pollution,Rate,2007,4.165997107112634,6.042370608132367,2.832514379666991
Deaths,Global,Both,All Ages,Ischemic stroke,Ambient particulate matter pollution,Rate,2010,5.775817482005542,6.779198439299099,4.681260966894485
Deaths,Global,Both,All Ages,Subarachnoid hemorrhage,Ambient particulate matter pollution,Rate,2010,0.7934965691204435,1.0022788834822334,0.5989230242685866
Deaths,Global,Both,All Ages,Diabetes mellitus type 2,Ambient particulate matter pollution,Rate,2010,1.8734786594407546,2.478340209511774,1.290580617605568
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,2009,3.3222497864841354,4.2040595454115595,2.4147224362338062
Deaths,Global,Both,All Ages,Sudden infant death syndrome,Ambient particulate matter pollution,Rate,2009,0.003163131514528243,0.0068691594559739805,0.0015384223131130477
Deaths,Global,Both,All Ages,Other neonatal disorders,Ambient particulate matter pollution,Rate,2007,0.39993582831756863,0.5780077157431175,0.2629553381980751
Deaths,Global,Both,All Ages,Ischemic stroke,Ambient particulate matter pollution,Rate,2009,5.606961695965431,6.612374309658453,4.531844234052544
Deaths,Global,Both,All Ages,Subarachnoid hemorrhage,Ambient particulate matter pollution,Rate,2009,0.7766975531943996,0.9912506341244519,0.5825860053547149
Deaths,Global,Both,All Ages,Otitis media,Ambient particulate matter pollution,Rate,2006,9.332878882613856e-05,0.0003332959205964801,7.975536120869954e-06
Deaths,Global,Both,All Ages,Diarrheal diseases,Ambient particulate matter pollution,Rate,2007,0.07681177566012579,0.12248079819316629,0.04560400822335357
Deaths,Global,Both,All Ages,Lower respiratory infections,Ambient particulate matter pollution,Rate,2008,4.204853554235863,5.9746220439211095,2.8939980833108803
Deaths,Global,Both,All Ages,Encephalitis,Ambient particulate matter pollution,Rate,2007,0.0018439719012831074,0.002572907112499078,0.0012603281966966449
Deaths,Global,Both,All Ages,Intracerebral hemorrhage,Ambient particulate matter pollution,Rate,2008,6.78533448446532,8.249692547200103,5.242273251001119
Deaths,Global,Both,All Ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,2007,13.640754572628085,16.45754850591019,10.842751746816225
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Ambient particulate matter pollution,Rate,2007,0.16999732508376442,0.25742828913639715,0.10757775067196304
Deaths,Global,Both,All Ages,Hemolytic disease and other neonatal jaundice,Ambient particulate matter pollution,Rate,2007,0.07303664755283097,0.11085794341099897,0.044021753797445724
Deaths,Global,Both,All Ages,Other neonatal disorders,Ambient particulate matter pollution,Rate,2008,0.40601927585620035,0.5857677143779381,0.2701793090084042
Deaths,Global,Both,All Ages,Lower respiratory infections,Ambient particulate matter pollution,Rate,2010,4.209110688086245,5.8853870182465515,2.921392887935287
Deaths,Global,Both,All Ages,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2007,7.748631355265893,9.695816915552776,5.937829606603093
Deaths,Global,Both,All Ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,2008,14.111976145745285,16.838338982561012,11.360578491925924
Deaths,Global,Both,All Ages,Sudden infant death syndrome,Ambient particulate matter pollution,Rate,2008,0.0031708657804597135,0.006939700515937724,0.0015229912647672817
Deaths,Global,Both,All Ages,Other neonatal disorders,Ambient particulate matter pollution,Rate,2010,0.40972225365692033,0.5781497504374224,0.278817111303806
Deaths,Global,Both,All Ages,Upper respiratory infections,Ambient particulate matter pollution,Rate,2010,0.00015184224088435276,0.0002519421080540025,8.449885212556483e-05
Deaths,Global,Both,All Ages,Otitis media,Ambient particulate matter pollution,Rate,2010,8.503239210694103e-05,0.00031840119610623173,6.6561612307623755e-06
Deaths,Global,Both,All Ages,Meningitis,Ambient particulate matter pollution,Rate,2010,0.016646855401052246,0.025858195978151408,0.010393642845030875
Deaths,Global,Both,All Ages,Neonatal preterm birth,Ambient particulate matter pollution,Rate,2010,0.7463747884123372,1.0136721110246458,0.5256514341028813
Deaths,Global,Both,All Ages,Ischemic stroke,Ambient particulate matter pollution,Rate,2007,5.303841640718915,6.345695746823394,4.1840486213894446
Deaths,Global,Both,All Ages,Neonatal encephalopathy due to birth asphyxia and trauma,Ambient particulate matter pollution,Rate,2010,0.5334159712923857,0.7694879346854144,0.34480515383671867
Deaths,Global,Both,All Ages,Subarachnoid hemorrhage,Ambient particulate matter pollution,Rate,2007,0.7558886990177466,0.9808774033157597,0.5539510690387976
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,2010,3.4282208351530583,4.3385283157961005,2.498792346853595
Deaths,Global,Both,All Ages,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2008,7.925159532714716,9.79692429465018,6.171016502367215
Deaths,Global,Both,All Ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,2010,14.882898025163808,17.658419082357238,12.178434053029308
Deaths,Global,Both,All Ages,Intracerebral hemorrhage,Ambient particulate matter pollution,Rate,2010,7.0202971800863985,8.439980041301197,5.444297363318908
Deaths,Global,Both,All Ages,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2010,8.065430908651866,9.991994887370106,6.347231596402203
Deaths,Global,Both,All Ages,Upper respiratory infections,Ambient particulate matter pollution,Rate,2011,0.00014699616630831083,0.00024005305077846227,8.285279281597834e-05
Deaths,Global,Both,All Ages,Intracerebral hemorrhage,Ambient particulate matter pollution,Rate,2011,7.0747816410676485,8.499073196376692,5.538841085729268
Deaths,Global,Both,All Ages,Diabetes mellitus type 2,Ambient particulate matter pollution,Rate,2008,1.7780440830989404,2.364080160117726,1.2408129335383271
Deaths,Global,Both,All Ages,Sudden infant death syndrome,Ambient particulate matter pollution,Rate,2011,0.0031705644356464636,0.006825657063390924,0.0015238518166022371
Deaths,Global,Both,All Ages,Otitis media,Ambient particulate matter pollution,Rate,2011,8.294891623669285e-05,0.0003033773229984632,6.62922528431028e-06
Deaths,Global,Both,All Ages,Meningitis,Ambient particulate matter pollution,Rate,2011,0.01679227715683142,0.025724320276812124,0.01056548283084884
Deaths,Global,Both,All Ages,Neonatal preterm birth,Ambient particulate matter pollution,Rate,2011,0.754427014765254,1.02096365294685,0.5341922613216017
Deaths,Global,Both,All Ages,Neonatal encephalopathy due to birth asphyxia and trauma,Ambient particulate matter pollution,Rate,2011,0.5385278007432253,0.77177664801495,0.3548747482189287
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,2011,3.50908423464354,4.411841194918429,2.574210164130768
Deaths,Global,Both,All Ages,Diarrheal diseases,Ambient particulate matter pollution,Rate,2011,0.068883421400184,0.1039880075765471,0.04403356401799302
Deaths,Global,Both,All Ages,Encephalitis,Ambient particulate matter pollution,Rate,2011,0.0018106147895557906,0.0024688715369364724,0.001292511130396726
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Ambient particulate matter pollution,Rate,2011,0.17540073155221397,0.2581078914986263,0.11637243294994964
Deaths,Global,Both,All Ages,Hemolytic disease and other neonatal jaundice,Ambient particulate matter pollution,Rate,2011,0.07511584603239596,0.1079380843946875,0.048933961649303886
Deaths,Global,Both,All Ages,Otitis media,Ambient particulate matter pollution,Rate,2012,8.147890624504013e-05,0.00029209817742882995,6.722988161491526e-06
Deaths,Global,Both,All Ages,Meningitis,Ambient particulate matter pollution,Rate,2012,0.016353946551040787,0.024723045940145093,0.010341310175332644
Deaths,Global,Both,All Ages,Neonatal preterm birth,Ambient particulate matter pollution,Rate,2012,0.771758974050697,1.0429505140179307,0.5574477709226613
Deaths,Global,Both,All Ages,Ischemic stroke,Ambient particulate matter pollution,Rate,2011,5.87688016706573,6.900268846528944,4.769841455011904
Deaths,Global,Both,All Ages,Other neonatal disorders,Ambient particulate matter pollution,Rate,2011,0.4140617305287031,0.5840713410220135,0.285060313627237
Deaths,Global,Both,All Ages,Diabetes mellitus type 2,Ambient particulate matter pollution,Rate,2013,2.096551569659382,2.762357850963975,1.47356848087484
Deaths,Global,Both,All Ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,2012,15.61703292870065,18.32377375026818,12.743525608076153
Deaths,Global,Both,All Ages,Lower respiratory infections,Ambient particulate matter pollution,Rate,2013,4.509069176980761,6.165813701613132,3.186223415431262
Deaths,Global,Both,All Ages,Encephalitis,Ambient particulate matter pollution,Rate,2012,0.0018215261897319833,0.002485367896411992,0.0012997325398198694
Deaths,Global,Both,All Ages,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2011,8.194795103391465,10.022802159973997,6.541732108424542
Deaths,Global,Both,All Ages,Other neonatal disorders,Ambient particulate matter pollution,Rate,2013,0.4375375232401637,0.6052089297793264,0.30635212688054736
Deaths,Global,Both,All Ages,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2012,8.364596429184953,10.272983365477836,6.666373780873905
Deaths,Global,Both,All Ages,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2013,8.623506057030434,10.565074488543912,6.9250609357214366
Deaths,Global,Both,All Ages,Other neonatal disorders,Ambient particulate matter pollution,Rate,2012,0.42413258154441524,0.5892648846672727,0.29449150074490527
Deaths,Global,Both,All Ages,Diarrheal diseases,Ambient particulate matter pollution,Rate,2012,0.06736861149007314,0.09992744628150314,0.04332205169192214
Deaths,Global,Both,All Ages,Neonatal encephalopathy due to birth asphyxia and trauma,Ambient particulate matter pollution,Rate,2015,0.5619986706586115,0.7963627083844733,0.3697711472813486
